"filename", "language", "JSON", "JSON with Comments", "TypeScript", "JavaScript", "SCSS", "XML", "wxml", "CSS", "Markdown", "comment", "blank", "total"
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\loading\loading.d.ts", "TypeScript", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 1, 78
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\loading\loading.js", "JavaScript", 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 1, 62
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\loading\loading.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\loading\loading.wxml", "wxml", 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 1, 48
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\loading\loading.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 234, 0, 1, 1, 236
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\loading\props.d.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\loading\props.js", "JavaScript", 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 1, 52
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\loading\type.d.ts", "TypeScript", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 1, 55
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\loading\type.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\message\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 21, 69
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\message\api.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 71, 1, 29, 101
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\message\index.d.ts", "TypeScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 3, 1, 18
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\message\index.js", "JavaScript", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 1, 47
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\message\message.d.ts", "TypeScript", 0, 0, 37, 0, 0, 0, 0, 0, 0, 1, 1, 39
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\message\message.interface.d.ts", "TypeScript", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 1, 25
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\message\message.interface.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\message\message.js", "JavaScript", 0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 1, 181
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\message\message.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\message\message.wxml", "wxml", 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 5, 52
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\message\message.wxs", "JavaScript", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 3, 17
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\message\message.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 1, 90
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\message\props.d.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\message\props.js", "JavaScript", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 1, 50
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\message\type.d.ts", "TypeScript", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 1, 71
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\message\type.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\miniprogram_npm\dayjs\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\mixins\page-scroll.d.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 1, 8
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\mixins\page-scroll.js", "JavaScript", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 1, 51
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\mixins\transition.d.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\mixins\transition.js", "JavaScript", 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 1, 124
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\navbar\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 24, 75
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\navbar\navbar.d.ts", "TypeScript", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 1, 35
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\navbar\navbar.js", "JavaScript", 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 1, 160
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\navbar\navbar.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\navbar\navbar.wxml", "wxml", 0, 0, 0, 0, 0, 0, 54, 0, 0, 2, 1, 57
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\navbar\navbar.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 142, 0, 0, 1, 143
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\navbar\props.d.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\navbar\props.js", "JavaScript", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 1, 39
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\navbar\type.d.ts", "TypeScript", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 1, 62
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\navbar\type.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\notice-bar\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 23, 69
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\notice-bar\notice-bar.d.ts", "TypeScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 1, 32
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\notice-bar\notice-bar.js", "JavaScript", 0, 0, 0, 174, 0, 0, 0, 0, 0, 0, 1, 175
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\notice-bar\notice-bar.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\notice-bar\notice-bar.wxml", "wxml", 0, 0, 0, 0, 0, 0, 23, 0, 0, 4, 4, 31
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\notice-bar\notice-bar.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 1, 73
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\notice-bar\props.d.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\notice-bar\props.js", "JavaScript", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 1, 31
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\notice-bar\type.d.ts", "TypeScript", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 1, 37
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\notice-bar\type.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\overlay\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 11, 42
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\overlay\overlay.d.ts", "TypeScript", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 1, 41
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\overlay\overlay.js", "JavaScript", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 1, 70
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\overlay\overlay.json", "JSON", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\overlay\overlay.wxml", "wxml", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 1, 20
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\overlay\overlay.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 1, 43
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\picker\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 12, 57
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\picker\picker-item-props.d.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\picker\picker-item-props.js", "JavaScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\picker\picker-item.d.ts", "TypeScript", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 1, 25
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\picker\picker-item.js", "JavaScript", 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 1, 111
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\picker\picker-item.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\picker\picker-item.wxml", "wxml", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 1, 17
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\picker\picker-item.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 1, 48
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\picker\picker.d.ts", "TypeScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 1, 31
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\picker\picker.js", "JavaScript", 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 1, 109
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\picker\picker.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\picker\picker.wxml", "wxml", 0, 0, 0, 0, 0, 0, 18, 0, 0, 2, 1, 21
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\picker\picker.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 1, 120
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\picker\props.d.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\picker\props.js", "JavaScript", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 1, 42
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\picker\type.d.ts", "TypeScript", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 1, 60
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\picker\type.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\popup\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 11, 48
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\popup\popup.d.ts", "TypeScript", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 1, 25
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\popup\popup.js", "JavaScript", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 1, 60
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\popup\popup.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\popup\popup.wxml", "wxml", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 2, 26
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\popup\popup.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 1, 100
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\popup\props.d.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\popup\props.js", "JavaScript", 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 1, 48
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\popup\type.d.ts", "TypeScript", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 1, 55
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\popup\type.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\progress\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 19, 56
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\progress\progress.d.ts", "TypeScript", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 1, 22
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\progress\progress.js", "JavaScript", 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 1, 57
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\progress\progress.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\progress\progress.wxml", "wxml", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 1, 16
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\progress\progress.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 1, 97
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\progress\props.d.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\progress\props.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 1, 27
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\progress\type.d.ts", "TypeScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 1, 30
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\progress\type.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\progress\utils.d.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\progress\utils.js", "JavaScript", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 1, 31
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\pull-down-refresh\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 18, 60
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\pull-down-refresh\props.d.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\pull-down-refresh\props.js", "JavaScript", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 1, 36
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\pull-down-refresh\pull-down-refresh.d.ts", "TypeScript", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 1, 51
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\pull-down-refresh\pull-down-refresh.js", "JavaScript", 0, 0, 0, 188, 0, 0, 0, 0, 0, 0, 1, 189
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\pull-down-refresh\pull-down-refresh.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\pull-down-refresh\pull-down-refresh.wxml", "wxml", 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 1, 43
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\pull-down-refresh\pull-down-refresh.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 1, 57
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\pull-down-refresh\type.d.ts", "TypeScript", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 1, 38
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\pull-down-refresh\type.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\radio-group\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 41, 1, 19, 61
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\radio-group\radio-group.d.ts", "TypeScript", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 1, 51
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\radio-group\radio-group.js", "JavaScript", 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 1, 103
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\radio-group\radio-group.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\radio-group\radio-group.wxml", "wxml", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\radio-group\radio-group.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\radio\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 35, 109
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\radio\props.d.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\radio\props.js", "JavaScript", 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 1, 63
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\radio\radio-group-props.d.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\radio\radio-group-props.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 1, 25
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\radio\radio.d.ts", "TypeScript", 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 1, 102
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\radio\radio.js", "JavaScript", 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 1, 105
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\radio\radio.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\radio\radio.wxml", "wxml", 0, 0, 0, 0, 0, 0, 34, 0, 0, 5, 1, 40
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\radio\radio.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 1, 111
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\radio\type.d.ts", "TypeScript", 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 1, 96
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\radio\type.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\rate\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 27, 87
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\rate\props.d.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\rate\props.js", "JavaScript", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 1, 44
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\rate\rate.d.ts", "TypeScript", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\rate\rate.js", "JavaScript", 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 1, 71
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\rate\rate.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\Administrator\WeChatProjects\miniprogram-2\miniprogram\miniprogram_npm\tdesign-miniprogram\rate\rate.wxml", "wxml", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 1, 23
